ra,dec,parallax,teff,radius,luminosity,phot_g_mean_mag,feh,x,y,z,processed_feh
129.36463651468983,19.617509545177178,5.591866132282012,5359.6665,0.9325794,0.64657277,11.456929,-0.036,-0.10684056656447775,0.130233635417714,0.060040680187330005,-0.036
129.36627059411407,19.56249490305692,4.837416624293646,6058.963,1.9391558,4.565762,9.593673,0.025,-0.1235500597042917,0.15059296422814203,0.06921769716501662,0.025
129.38765841668297,18.654281509580834,5.4528326343354925,5890.3335,1.1858103,1.5250522,10.531589,-0.07,-0.11025970899155435,0.13429133240896077,0.05865888333564579,-0.07
129.42635060275578,19.133719837491167,5.345717315807044,6341.377,1.529656,3.408918,9.687124,-0.067,-0.1122396159574576,0.13651469104790795,0.06131524476823358,-0.067
129.44032466806505,22.015623088581474,6.668258273130001,5920.4336,1.0718548,1.2716885,10.290361,-0.08,-0.08832157500892002,0.10737028779716276,0.056215488868822855,-0.08
129.4440450897462,19.438287559279452,5.328084491204285,5915.6,1.2177309,1.6360348,10.504278,0.07,-0.11244400687943194,0.13667722300420257,0.062459850454380836,0.07
129.45812494731717,19.89127324741158,7.508291050070384,5159.0,0.87025046,0.48333177,11.165509,-0.247,-0.07959192067885186,0.0966966222381189,0.04531474981190869,-0.247
129.46686941159314,19.98712654210043,5.24907056545466,5751.175,1.0000145,0.98567474,11.096676,-0.007,-0.11380061652381869,0.13821394217002891,0.06511800447764057,-0.007
129.47113441405517,18.811293383787397,5.493444130778925,5784.0,0.92550135,0.8636981,11.139065,-0.232,-0.10953683889759208,0.13301528903816637,0.058697653463576305,-0.232
129.4874834787187,19.236161145661388,5.35752968095414,5296.0,0.9179837,0.5972506,11.645328,-0.206,-0.11206768154312952,0.13600949382777716,0.061495246143977104,-0.206
129.50004806303684,23.088783498001007,4.722580007910666,5436.5,0.95155615,0.71259224,11.708225,-0.103,-0.12390004166159105,0.15030251246179008,0.08303872876165798,-0.103
129.53142587444597,19.98781070363074,5.570376861155776,4993.9,0.9280806,0.48264238,11.8502245,-0.166,-0.10738266649731719,0.13012011579120542,0.06136393115697243,-0.166
129.53204148494802,17.050620964431328,5.39570255047412,6483.9004,1.462491,3.4058576,9.666489,-0.003,-0.11278096435352546,0.13665847048666122,0.05434259679869099,-0.003
129.53351784023096,20.43948122102108,5.352046844158329,5357.3667,0.94780415,0.6667107,11.519134,0.01,-0.11144420639922152,0.13503161217398243,0.06524939605831061,0.01
129.5343112923452,18.75698667517235,7.128087477470306,4881.375,0.7360022,0.27709052,11.945965,-0.082,-0.08455762244538627,0.10245153489034546,0.04511096883268356,-0.082
129.5592828408442,19.365333403040232,7.941117912639369,5509.6665,0.866109,0.62278914,10.717511,-0.219,-0.07566239599025444,0.09159257532192136,0.04175613325835691,-0.219
129.56224039754272,20.56776085132002,5.394970759194516,5607.0,0.96128684,0.8228543,11.244787,0.0,-0.11053208199751363,0.1337897600036209,0.06511896117666778,0.0
129.58702803729597,16.977641275603155,8.425931253791044,5034.45,0.75801617,0.33255222,11.346651,-0.269,-0.07233353727284933,0.08747654322011912,0.03465474517417319,-0.269
129.59640875529354,20.20730048725611,7.632947024268423,6389.2,2.6318855,10.399554,7.702094,0.032,-0.07836351959285363,0.09473731264798599,0.04525352731636827,0.032
129.60108630074123,20.106007385176248,5.26448239605576,5953.25,1.2726085,1.8327401,10.405282,0.06,-0.11370385670578982,0.13743904658125622,0.0652976170495485,0.06
129.62026618549206,17.060028089908858,8.472278153761026,6584.475,1.9343989,6.3368206,8.012305,0.05,-0.07195662186825331,0.0869179991732805,0.034627457643881546,0.05
129.6291045026816,16.790207688657603,5.511160744016095,5385.75,0.8703469,0.57420146,11.613836,-0.092,-0.11079780705362298,0.1337931067835868,0.0524151249636204,-0.092
129.63453046432443,20.13113340941581,5.612246032003194,5146.4277,0.8745621,0.48339206,11.799776,0.054,-0.10671627175598497,0.12883963812269075,0.0613248113801237,0.054
129.65734640500972,19.646433265244703,5.211786787381043,6442.31,1.0824558,1.818367,10.423445,-0.235,-0.11532369978708869,0.13911866626354277,0.06451048923759815,-0.235
129.6954498859958,19.50086583935849,5.216658650176257,7135.967,1.7705829,7.3238344,8.915397,0.034,-0.11541261709957441,0.1390376343220164,0.06399136430839046,0.034
129.7082020497148,20.067589911877796,5.432350057063029,5899.75,1.119394,1.3677133,10.657494,-0.049,-0.1104661345122318,0.1330183524754195,0.06316390243497774,-0.049
129.7100842120423,19.580493042070035,6.392694201164212,5978.3335,0.53324705,0.32724437,11.853095,-0.3,-0.09416318970831185,0.11337950120459438,0.05242403379277791,-0.3
129.71477089969068,23.205771050052142,6.470806210157693,5557.4,1.01722,0.88922393,10.770474,0.002,-0.09075700794183422,0.10926001950582542,0.060894187466272176,0.002
129.7702513136703,17.348554075029764,4.509242191828772,5579.0,1.4863311,1.9281965,10.712276,0.001,-0.13541283763581718,0.16269923438296718,0.06612726618044643,0.001
129.77164029720268,20.117111722523806,5.283260657129289,6857.935,1.589609,5.035572,9.289046,0.081,-0.11369881261791281,0.13660298427823153,0.06509997662688805,0.081
129.77286500342728,17.449173940583012,4.526687803634468,6388.3667,2.0987387,6.6095333,9.328772,-0.017,-0.13482414215357372,0.16197688543800873,0.06624261912665322,-0.017
129.789426274656,21.409927450729718,5.970951837644161,5737.715,1.0558568,1.0885807,10.710009,-0.074,-0.09978398544693305,0.11980941159941322,0.06113566308281883,-0.074
129.79552635457372,18.175936904147548,5.465967889683121,6065.55,1.3470027,2.2126482,10.114675,-0.017,-0.111254448069719,0.13355293851711664,0.057068743866367296,-0.017
129.80055741569296,19.11555998141989,5.344843039182075,6083.6665,1.1745822,1.7026414,10.44719,-0.158,-0.11315975367550801,0.1358158679811858,0.0612692472037403,-0.158
129.81230595198352,20.21072116387995,5.46961601818486,5643.1,0.9825218,0.8819625,11.136425,-0.012,-0.10985267576842311,0.131791708413782,0.06316235038284528,-0.012
129.83961375201426,20.758073978552307,5.476006236323181,5245.665,0.8848937,0.53416955,11.727034,-0.126,-0.10939609769551972,0.1311168341106899,0.06472286482316227,-0.126
129.85391358839905,19.459289444528867,5.337426079104807,5886.5,1.332819,1.9216118,10.327291,-0.121,-0.11320568964596378,0.13561400497798626,0.062415290063757636,-0.121
129.86893372449123,19.473596188208052,5.416421187196803,5060.6875,1.1486776,0.7797027,11.375244,0.006,-0.11157983627945274,0.13359511951621117,0.06154846743843595,0.006
129.87658880807902,20.068996218563466,5.249323601757233,5741.3667,1.5584217,2.3775291,10.141285,-0.026,-0.11472075672721173,0.13731846599635922,0.065370609523135,-0.026
129.8833275727914,20.655593873341424,4.649497958671149,4886.285,1.1840981,0.72008765,11.835549,0.061,-0.12904766718726987,0.15443057441983105,0.07586834981351685,0.061
129.89791337270933,18.876821800275973,5.420012083001315,6014.797,1.1156532,1.467699,10.580589,-0.238,-0.11197828755386699,0.13393444102947824,0.059692609768688475,-0.238
129.92862497593725,21.225934694721374,4.660104848017211,5742.0337,1.3784076,1.8608569,10.665808,,-0.12838571646889382,0.15339179867713365,0.07769064372891922,0.027128002179298234
129.94045703450104,19.366929351720295,5.314300387369809,6230.3164,1.0885046,1.6084057,10.517451,-0.095,-0.11396864288983652,0.1361095493059108,0.06240081141903764,-0.095
129.9407243424229,23.043250587774047,6.156787977556002,5610.3,0.9912729,0.8770523,10.888404,-0.089,-0.0959542153393196,0.11459433827415906,0.06357631212415783,-0.089
129.95648479792814,18.347378753470448,5.3071707627121265,7033.2,1.6992943,6.3656664,9.027759,0.104,-0.11485581614739945,0.13709114622901686,0.059311723138316425,0.104
129.96115603208779,19.540752440908097,5.5130410403606565,5018.4,11.629918,77.28747,6.355789,-0.174,-0.10978984713911649,0.13102273791406563,0.06067018901303622,-0.174
129.96683330294246,18.26030886170029,8.823486775185613,4897.4,0.6287983,0.20491779,11.805887,-0.085,-0.06913337188826815,0.08248686848706109,0.03551143472676216,-0.085
129.9679027979161,19.31257951651948,5.398762150780874,6158.867,1.3227664,2.2681115,10.111774,-0.036,-0.11228718648257217,0.13397100346563148,0.06125878317391822,-0.036
129.97619860994587,20.560152707451355,5.401977012723219,6740.0,1.6477029,5.0476837,9.237013,0.021,-0.11135675032504436,0.13282182229694844,0.06501148830079698,0.021
129.97926607064804,20.06497136758937,4.995503146233313,6547.0,1.333896,2.9451542,9.991372,-0.019,-0.12081118623264367,0.14408302195292397,0.06867886797915684,-0.019
129.9917792188454,19.2015758101952,5.270606143650803,6632.0,1.6361922,4.6659646,9.375362,0.02,-0.11515256416425769,0.13727347682217092,0.06240128951121821,0.02
129.99597894288806,20.031352488115036,5.540973258436969,6553.475,1.7810589,5.2715445,9.13425,0.048,-0.1089793874517004,0.12989508893893273,0.061818435104489484,0.048
